municipio_id,ibi_urbana_rd_20_2011,year
28087,2012,0.53
28088,2012,0.5
28089,2012,0.416
28090,2012,0.4
28091,2012,0.62
28092,2012,0.7085
28093,2012,0.707
28094,2012,0.6572
28095,2012,0.627
28096,2012,0.715
28097,2012,0.61
28099,2012,0.616
28100,2012,0.635
28101,2012,0.5
28102,2012,0.55
28104,2012,0.35
28106,2012,0.48
28107,2012,0.53
28108,2012,0.5
28109,2012,0.55
28110,2012,0.5
28111,2012,0.583
28112,2012,0.636
28113,2012,0.5
28114,2012,0.5
28115,2012,0.704
28116,2012,0.5
28117,2012,0.636
28118,2012,0.66
28119,2012,0.65
28120,2012,0.49
28121,2012,0.5
28122,2012,0.562
28123,2012,0.6032
28124,2012,0.5
28125,2012,0.77
28126,2012,0.5
28127,2012,0.5624
28128,2012,0.5
28129,2012,0.582
28130,2012,0.391
28131,2012,0.6875
28132,2012,0.614
28133,2012,0.78
28134,2012,0.372
28135,2012,0.605
28136,2012,0.55
28137,2012,0.616
28138,2012,0.5
28140,2012,0.728
28141,2012,0.54
28143,2012,0.5
28144,2012,0.627
28145,2012,0.42
28146,2012,0.825
28147,2012,0.565
28148,2012,0.5654
28149,2012,0.41
28150,2012,0.539
28151,2012,0.6
28152,2012,0.46
28153,2012,0.66
28154,2012,0.5
28155,2012,0.792
28156,2012,0.583
28157,2012,0.737
28158,2012,0.71
28159,2012,0.671
28160,2012,0.52
28161,2012,0.65
28162,2012,0.5
28163,2012,0.56
28164,2012,0.5
28165,2012,0.55
28166,2012,0.475
28167,2012,0.4
28168,2012,0.5
28169,2012,0.689
28170,2012,0.65
28171,2012,0.5647
28172,2012,0.4
28173,2012,0.69
28174,2012,0.693
28175,2012,0.4
28176,2012,0.5
28177,2012,0.825
28178,2012,0.495
28179,2012,0.6
28180,2012,0.6
28181,2012,0.5
28182,2012,0.59
28183,2012,0.636
28901,2012,0
28902,2012,0.5
28903,2012,0.479
29001,2012,0.4
29002,2012,0.66
29003,2012,0.57
29004,2012,0.75
29005,2012,0.8268
29006,2012,0.4
29007,2012,0.78
29008,2012,0.737
29009,2012,0.65
29010,2012,0.6
29011,2012,0.6272
29012,2012,0.77
29013,2012,0.65
29014,2012,0.55
29015,2012,0.858
29016,2012,0.4
29017,2012,0.485
29018,2012,0.4
29019,2012,0.52
29020,2012,0.57
29021,2012,0.6
29022,2012,0.468
29023,2012,0.5
29024,2012,0.48
29025,2012,0.65
29026,2012,0.5824
29027,2012,0.55
29028,2012,0.78
29029,2012,0.5
29030,2012,0.75
29031,2012,0.676
29032,2012,0.5324
29033,2012,0.6
29034,2012,0
29035,2012,0.4757
29036,2012,1
29037,2012,0.4
29038,2012,0.858
29039,2012,0.5
29040,2012,0.6
29041,2012,0.61
29042,2012,0.73
29043,2012,0.66
29044,2012,0.8
29045,2012,0.5
29046,2012,0.4
29047,2012,0.671
29048,2012,0.5
29049,2012,0.55
29050,2012,0.624
29051,2012,0.57
29052,2012,0.5
29053,2012,0.636
29054,2012,0.53
29055,2012,0.605
29056,2012,0.6
29057,2012,0
29058,2012,0.51
29059,2012,0.5
29060,2012,0.65
29061,2012,0.65
29062,2012,0.45
29063,2012,0.5
29064,2012,0.728
29065,2012,0.4
29066,2012,0.65
29067,2012,0.7232
29068,2012,0.936
29069,2012,0
29070,2012,0.53848
29071,2012,0.65
29072,2012,0.4
29073,2012,0.4
29074,2012,0.55
29075,2012,0.5041
29076,2012,0.524
29077,2012,0.65
29079,2012,0.65
29080,2012,0.4368
29081,2012,0.4
29082,2012,0.962
29083,2012,0.4
29084,2012,0.9254
29085,2012,0.6
29086,2012,0.59
29087,2012,0.52
29088,2012,0.6
29089,2012,0.763
29090,2012,0.42
29091,2012,0.77
29092,2012,0.65
29093,2012,0.75
29094,2012,0.7
29095,2012,0.5
29096,2012,0.55
29097,2012,0.47
29098,2012,0.5
29099,2012,0
29100,2012,0.52
29901,2012,1.16
29902,2012,0.8855
30001,2012,0
30002,2012,0
30003,2012,0.8
30004,2012,0.7
30005,2012,0.725
30006,2012,0.75
30007,2012,0.71
30008,2012,0.53
30009,2012,0.64
30010,2012,0.697
30011,2012,0.5
30012,2012,0.68
30013,2012,0.65
30014,2012,0.66
30015,2012,0.6
30016,2012,0.88
30017,2012,0.53
30018,2012,0.6
30019,2012,0.58
30020,2012,0.52
30021,2012,0.8112
30022,2012,0.57
30023,2012,0.5
30024,2012,0.715
30025,2012,0.636
30026,2012,0.44
30027,2012,0.814
30028,2012,0.6
30029,2012,0.7
30030,2012,0.7997
30032,2012,0.65
30033,2012,0.5
30034,2012,0.7997
30035,2012,0.5
30036,2012,0.85
30037,2012,0.6678
30038,2012,0.88
30039,2012,0.74
30040,2012,0.65
30041,2012,0.79
30042,2012,0.66
30043,2012,0.641
30901,2012,0.55
30902,2012,0.8
32001,2012,0.55
32002,2012,0.416
32003,2012,0.77
32004,2012,0.66
32005,2012,0.55
32006,2012,0.55
32007,2012,0.643
32008,2012,0.5
32009,2012,0.6028
32010,2012,0.77
32011,2012,0.5
32012,2012,0.55
32013,2012,0.66
32014,2012,0.55
32015,2012,0.6
32016,2012,0.1
32017,2012,0.66
32018,2012,0.55
32019,2012,0.5
32020,2012,0.5
32021,2012,0.55
32022,2012,0.5
32023,2012,0.55
32024,2012,0.66
32025,2012,0.66
32026,2012,0.4
32027,2012,0.55
32028,2012,0.5
32029,2012,0.72
32030,2012,0.5
32031,2012,0.66
32032,2012,0.45
32033,2012,0.5
32034,2012,0.5
32035,2012,0.5
32036,2012,0.66
32037,2012,0.66
32038,2012,0.66
32039,2012,0.55
32040,2012,0.45
32041,2012,0.77
32042,2012,0.55
32043,2012,0.66
32044,2012,0.4
32045,2012,0.5
32046,2012,0.6
32047,2012,0.5
32048,2012,0.53
32049,2012,0.77
32050,2012,0.55
32051,2012,0.55
32052,2012,0.7
32053,2012,0.55
32054,2012,0.54
32055,2012,0.65
32056,2012,0.6
32057,2012,0.77
32058,2012,0.66
32059,2012,0.6
32060,2012,0.5
32061,2012,0.5
32062,2012,0.5
32063,2012,0.55
32064,2012,0.636
32065,2012,0.5
32066,2012,0.636
32067,2012,0.5
32068,2012,0.5
32069,2012,0.66
32070,2012,0.689
32071,2012,0.55
32072,2012,0.61
32073,2012,0.5
32074,2012,0.5
32075,2012,0.52
32076,2012,0.5
32077,2012,0.42
32078,2012,0.66
32079,2012,0.5
32080,2012,0.4
32081,2012,0.55
32082,2012,0.55
32083,2012,0.5
32084,2012,0.5
32085,2012,0.55
32086,2012,0.5
32087,2012,0.5
32088,2012,0.88
32089,2012,0.5
32090,2012,0.39
32091,2012,0.5
32092,2012,0.5
33001,2012,0.6
33002,2012,0.869
33003,2012,0.75
33004,2012,0.9394
33005,2012,0.42
33006,2012,0.7335
33007,2012,0.6
33008,2012,0.9
33009,2012,1
33010,2012,0.88
33011,2012,0.77
33012,2012,1.045
33013,2012,0.56
33014,2012,0.748
33015,2012,0.583
33016,2012,0.58
33017,2012,0.52
33018,2012,0.416
33019,2012,1.045
33020,2012,0.96
33021,2012,0.8701
33022,2012,0.4
33023,2012,0.7
33024,2012,0.502
33025,2012,0.935
33026,2012,1.092
33027,2012,0.4
33028,2012,0.8
33029,2012,0.2
33030,2012,0.55
33031,2012,0.88
33032,2012,0.726
33033,2012,0.795
33034,2012,0.77
33035,2012,0.814
33036,2012,0.954
33037,2012,1.0186
33038,2012,0.715
33039,2012,0.88
33040,2012,0.624
33041,2012,0.704
33042,2012,0.6358
33043,2012,0.8
33044,2012,0.8316
33045,2012,0.65
33046,2012,0.66
33047,2012,0.7
33048,2012,0.1
33049,2012,0.71292
33050,2012,0.5
33051,2012,0.924
33052,2012,0.742
33053,2012,0.85
33054,2012,0.924
33055,2012,0.7632
33056,2012,0.65
33057,2012,0.7643
33058,2012,0.636
33059,2012,0.561
33060,2012,0.737
33061,2012,0.55
33062,2012,0.7
33063,2012,0.42
33064,2012,0.58
33065,2012,0.742
33066,2012,0.594
33067,2012,0.5
33068,2012,0.9
33069,2012,0.946
33070,2012,0.6
33071,2012,0.56
33072,2012,1.0812
33073,2012,0.88
33074,2012,0.6448
33075,2012,0.4
33076,2012,0.61
33077,2012,0.4
33078,2012,0.74
34001,2012,0.49
34003,2012,0.5
34004,2012,0.5456
34005,2012,0.583
34006,2012,0.56
34009,2012,0.52
34010,2012,0.6
34011,2012,0.66
34012,2012,0.55
34015,2012,0.728
34017,2012,0.55
34018,2012,0.65
34019,2012,0.52
34020,2012,0.5
34022,2012,0.5
34023,2012,0.6646
34024,2012,0.41
34025,2012,0.5
34027,2012,0.67
34028,2012,0.5
34029,2012,0.65
34031,2012,0.4
34032,2012,0.4
34033,2012,0.52
34034,2012,0.11
34035,2012,0.728
34036,2012,0.66
34037,2012,0.4
34038,2012,0.55
34039,2012,0.5
34041,2012,0.5
34042,2012,0.1
34045,2012,0.65
34046,2012,0.416
34047,2012,0.583
34048,2012,0.4
34049,2012,0.5
34050,2012,0.56
34051,2012,0.52
34052,2012,0.5
34053,2012,0.71
34055,2012,0.4
34056,2012,0.5
34057,2012,0.68
34058,2012,0.65
34059,2012,1
34060,2012,0.55
34061,2012,0.5
34062,2012,0.5
34063,2012,0.58
34066,2012,0.63
34067,2012,0.5
34068,2012,0.5
34069,2012,0.693
34070,2012,0.5
34071,2012,0.5
34072,2012,0.52
34073,2012,0.5
34074,2012,0.78
34076,2012,0.56
34077,2012,0.693
34079,2012,0.5
34080,2012,0.5
34081,2012,0.624
34082,2012,0.65
34083,2012,0.636
34084,2012,0.572
34086,2012,0.65
34087,2012,0.467
34088,2012,0.561
34089,2012,0.416
34091,2012,0.572
34092,2012,0.66
34093,2012,0.5
34094,2012,0.416
34096,2012,0.5
34098,2012,0.63
34099,2012,0.4
34100,2012,0.5
34101,2012,0.1
34102,2012,0.65
34103,2012,0.676
34104,2012,0.45
34106,2012,0.5
34107,2012,0.5
34108,2012,0.66
34109,2012,0.52
34110,2012,0.56
34112,2012,0.5
34113,2012,0.5
34114,2012,0.5
34116,2012,0.416
34120,2012,0.6028
34121,2012,0.5
34122,2012,0.5
34123,2012,0.63
34124,2012,0.5
34125,2012,0.4
34126,2012,0.5
34127,2012,0.24
34129,2012,0.5
34130,2012,0.524
34131,2012,0.416
34132,2012,0.572
34133,2012,0.65
34134,2012,0.5
34135,2012,0.4
34136,2012,0.5
34137,2012,0.77
34139,2012,0.616
34140,2012,0.5
34141,2012,0.6
34143,2012,0.5
34146,2012,0.5
34147,2012,0.52
34149,2012,0.11
34151,2012,0.5
34152,2012,0.52
34154,2012,0.5
34155,2012,0.624
34156,2012,0.41
34157,2012,0.5
34158,2012,0.7
34159,2012,0.624
34160,2012,0.75
34161,2012,0.5
34163,2012,0.416
34165,2012,0.78
34167,2012,0.68
34168,2012,0.5
34169,2012,0.55
34170,2012,0.5
34171,2012,0.5
34174,2012,0.416
34175,2012,0.5
34176,2012,0.5
34177,2012,0.45
34178,2012,0.58
34179,2012,0.5
34180,2012,0.546
34181,2012,0.77
34182,2012,0.69
34184,2012,0.41
34185,2012,0.5
34186,2012,0.41
34189,2012,0.55
34190,2012,0.5
34192,2012,0.416
34196,2012,0.61
34199,2012,0.5
34201,2012,0.5
34202,2012,0.5
34204,2012,0.5
34205,2012,0.5
34206,2012,0.728
34208,2012,0.41
34210,2012,0.6
34211,2012,0.416
34213,2012,0.58
34214,2012,0.5
34215,2012,0.7
34216,2012,0.884
34217,2012,0.5
34218,2012,0.528
34220,2012,0.65
34221,2012,0.4
34222,2012,0.528
34223,2012,0.5
34224,2012,0.31
34225,2012,0.5
34227,2012,0.416
34228,2012,0.41
34229,2012,0.5
34230,2012,0.416
34231,2012,0.5
34232,2012,0.6
34233,2012,0.468
34234,2012,0.41
34236,2012,0.5
34237,2012,0.55
34238,2012,0.65
34240,2012,0.4
34241,2012,0.416
34242,2012,0.5
34243,2012,0.5
34245,2012,0.5
34246,2012,0.416
34901,2012,0.508
34902,2012,0.57
34903,2012,0.5
34904,2012,0.5
35001,2012,0.5
35002,2012,0.5616
35003,2012,0.5
35004,2012,0.55
35005,2012,0.86
35006,2012,0.55
35007,2012,0.5
35008,2012,0.4
35009,2012,0.517
35010,2012,0.6
35011,2012,0.33
35012,2012,0.75
35013,2012,0.52
35014,2012,0.64
35015,2012,0.55
35016,2012,0.737
35017,2012,0.59
35018,2012,0.88
35019,2012,0.63
35020,2012,0.45
35021,2012,0.6
35022,2012,0.748
35023,2012,0.5
35024,2012,0.45
35025,2012,0.4
35026,2012,0.425
35027,2012,0.45
35028,2012,0.4
35029,2012,0.5
35030,2012,0.605
35031,2012,0.4
35032,2012,0.6
35033,2012,0.5
35034,2012,0.825
36001,2012,0.4
36002,2012,0.5
36003,2012,0.55
36004,2012,0.5
36005,2012,0.594
36006,2012,0.5
36007,2012,0.4
36008,2012,0.5
36009,2012,0.4
36010,2012,0.5
36011,2012,0.55
36012,2012,0.50468
36013,2012,0.41
36014,2012,0.55
36015,2012,0.5
36016,2012,0.55
36017,2012,0.5
36018,2012,0.4
36019,2012,0.416
36020,2012,0.5
36021,2012,0.52
36022,2012,0.638
36023,2012,0.55
36024,2012,0.5
36025,2012,0.506
36026,2012,0.605
36027,2012,0.4
36028,2012,0.424
36029,2012,0.4
36030,2012,0.5
36031,2012,0.506
36032,2012,0.5
36033,2012,0.5
36034,2012,0.55
36035,2012,0.572
36036,2012,0.4
36037,2012,0.55
36038,2012,0.704
36039,2012,0.5
36040,2012,0.5
36041,2012,0.5
36042,2012,0.42
36043,2012,0.4
36044,2012,0.5936
36045,2012,0.44
36046,2012,0.5
36047,2012,0.528
36048,2012,0.5
36049,2012,0.583
36050,2012,0.55
36051,2012,0.506
36052,2012,0.583
36053,2012,0.5
36054,2012,0.468
36055,2012,0.57
36056,2012,0.5
36057,2012,0.866
36058,2012,0.605
36059,2012,0.5
36060,2012,0.629
36061,2012,0.5
36901,2012,0.5
37001,2012,0.416
37002,2012,0.624
37003,2012,0.5936
37004,2012,0.627
37005,2012,0.53
37006,2012,0.5
37007,2012,0.55
37008,2012,0.75
37009,2012,0.55
37010,2012,0.66
37011,2012,0.5
37012,2012,0.55
37013,2012,0.5
37014,2012,0.5
37015,2012,0.5512
37016,2012,0.79
37017,2012,0.5
37018,2012,0.66
37019,2012,0.77
37020,2012,0.676
37021,2012,0.77
37022,2012,0.6344
37023,2012,0.55
37024,2012,0.416
37025,2012,0.832
37026,2012,0.624
37027,2012,0.624
37028,2012,0.416
37029,2012,0.825
37030,2012,0.627
37031,2012,0.832
37032,2012,0.66
37033,2012,0.5
37034,2012,0.88
37035,2012,0.5
37036,2012,0.5
37037,2012,0.715
37038,2012,0.66
37039,2012,0.624
37040,2012,0.5
37041,2012,0.88
37042,2012,0.5
37044,2012,0.52
37045,2012,0.5
37046,2012,0.729
37047,2012,0.99
37049,2012,0.6
37050,2012,0.88
37051,2012,0.66
37052,2012,0.715
37054,2012,0.583
37055,2012,0.715
37056,2012,0.5
37057,2012,0.66
37058,2012,0.66
37059,2012,0.5
37060,2012,0.715
37061,2012,0.624
37062,2012,0.66
37063,2012,0.5
37065,2012,0.605
37067,2012,0.616
37068,2012,0.884
37069,2012,0.55
37070,2012,0.55
37071,2012,0.66
37072,2012,0.5
37073,2012,0.57
37074,2012,0.66
37077,2012,0.676
37078,2012,0.8
37079,2012,0.77
37080,2012,0.42
37081,2012,0.56
37082,2012,0.689
37083,2012,0.56
37085,2012,0.66
37086,2012,0.66
37087,2012,0.53
37088,2012,0.616
37089,2012,0.636
37090,2012,0.88
37091,2012,0.62
37092,2012,0.45
37096,2012,0.45
37097,2012,0.5
37098,2012,0.66
37099,2012,0.5
37100,2012,0.582
37101,2012,0.6
37102,2012,0.636
37103,2012,0.7
37104,2012,0.88
37106,2012,0.77
37107,2012,0.704
37108,2012,0.624
37109,2012,0.5
37110,2012,0.5
37112,2012,0.6
37113,2012,0.66
37114,2012,0.605
37115,2012,0.66
37116,2012,0.99
37117,2012,0.59
37118,2012,0.88
37119,2012,0.616
37120,2012,0.77
37121,2012,0.55
37122,2012,0.66
37123,2012,0.603
37124,2012,0.77
37125,2012,0.416
37126,2012,0.66
37127,2012,0.7
37128,2012,0.5
37129,2012,0.5
37130,2012,0.704
37131,2012,0.636
37132,2012,0.55
37133,2012,0.693
37134,2012,0.77
37135,2012,0.62222
37136,2012,0.593
37137,2012,0.55
37138,2012,0.616
37139,2012,0.416
37140,2012,1.007
37141,2012,0.66
37142,2012,0.5
37143,2012,0.6
37144,2012,0.88
37145,2012,0.832
37146,2012,0.77
37147,2012,0.77
37148,2012,0.5
37149,2012,0.624
37150,2012,0.66
37151,2012,0.66
37152,2012,0.726
37154,2012,0.728
37155,2012,0.935
37156,2012,0.902
37157,2012,0.676
37158,2012,0.416
37159,2012,0.52
37160,2012,0.55
37161,2012,0.4
37162,2012,0.624
37163,2012,0.58
37164,2012,0.572
37165,2012,0.66
37166,2012,0.5
37167,2012,0.624
37168,2012,0.848
37169,2012,0.66
37170,2012,0.77
37171,2012,0.832
37172,2012,0.66
37173,2012,0.5
37174,2012,0.53
37175,2012,0.55
37176,2012,0.66
37177,2012,0.416
37178,2012,0.6
37179,2012,0.66
37180,2012,0.66
37181,2012,0.56
37182,2012,0.5
37183,2012,0.66
37184,2012,0.6
37185,2012,0.616
37186,2012,0.88
37187,2012,0.715
37188,2012,0.832
37189,2012,0.605
37190,2012,0.5
37191,2012,0.66
37192,2012,0.5
37193,2012,0.7632
37194,2012,0.832
37195,2012,0.6
37196,2012,0.5
37197,2012,0.55
37198,2012,0.66
37199,2012,0.5
37200,2012,0.77
37201,2012,0.53
37202,2012,0.55
37203,2012,0.605
37204,2012,0.52
37205,2012,0.65
37206,2012,0.715
37207,2012,0.935
37208,2012,0.935
37209,2012,0.66
37211,2012,0.77
37212,2012,0.5
37213,2012,0.416
37214,2012,0.66
37215,2012,0.5
37216,2012,0.5
37217,2012,0.616
37218,2012,0.416
37219,2012,0.5
37221,2012,0.5
37222,2012,1.04
37223,2012,0.5
37224,2012,0.88
37225,2012,0.66
37226,2012,0.627
37228,2012,0.66
37229,2012,0.715
37230,2012,0.55
37231,2012,0.5
37232,2012,0.66
37233,2012,0.616
37234,2012,0.616
37235,2012,0.66
37236,2012,0.77
37237,2012,0.624
37238,2012,0.715
37239,2012,0.624
37240,2012,0.55
37241,2012,0.55
37242,2012,0.715
37243,2012,0.572
37244,2012,0.5
37245,2012,0.55
37246,2012,0.715
37247,2012,0.624
37248,2012,0.715
37249,2012,0.66
37250,2012,0.6
37251,2012,0.53
37252,2012,0.416
37253,2012,0.5
37254,2012,0.715
37255,2012,0.66
37256,2012,0.792
37257,2012,0.55
37258,2012,0.5
37259,2012,0.935
37260,2012,0.7
37261,2012,0.52
37262,2012,0.66
37263,2012,0.42
37264,2012,0.45
37265,2012,0.55
37266,2012,0.616
37267,2012,0.825
37268,2012,0.5
37269,2012,0.56
37270,2012,0.5824
37271,2012,0.66
37272,2012,0.7
37273,2012,0.77
37274,2012,0.792
37275,2012,0.624
37276,2012,0.5
37277,2012,0.66
37278,2012,0.58
37279,2012,0.636
37280,2012,0.66
37281,2012,0.52
37282,2012,0.682
37283,2012,0.88
37284,2012,0.6
37285,2012,0.68
37286,2012,0.66
37287,2012,0.588
37288,2012,0.624
37289,2012,0.682
37290,2012,0.5
37291,2012,0.77
37292,2012,0.66
37293,2012,0.66
37294,2012,0.5
37296,2012,0.5
37297,2012,0.825
37298,2012,0.65
37299,2012,0.627
37300,2012,0.55
37301,2012,0.5
37302,2012,0.5
37303,2012,0.616
37304,2012,0.66
37305,2012,0.52
37306,2012,0.5
37307,2012,0.715
37309,2012,0.55
37310,2012,0.66
37311,2012,0.5936
37312,2012,0.676
37313,2012,0.55
37314,2012,0.66
37315,2012,0.77
37316,2012,0.689
37317,2012,0.728
37318,2012,0.5
37319,2012,0.77
37320,2012,0.5
37321,2012,0.66
37322,2012,0.704
37323,2012,0.66
37324,2012,0.624
37325,2012,0.605
37327,2012,0.624
37328,2012,0.572
37329,2012,0.66
37330,2012,0.5
37331,2012,0.66
37332,2012,0.66
37333,2012,0.715
37334,2012,0.636
37335,2012,0.66
37336,2012,0.88
37337,2012,0.638
37338,2012,0.4784
37339,2012,0.5
37340,2012,0.66
37341,2012,0.53
37342,2012,0.638
37343,2012,0.6
37344,2012,0.66
37345,2012,0.77
37346,2012,0.66
37347,2012,0.832
37348,2012,0.55
37349,2012,0.52
37350,2012,0.5
37351,2012,0.715
37352,2012,0.5824
37353,2012,0.88
37354,2012,0.693
37355,2012,0.66
37356,2012,0.5
37357,2012,0.6
37358,2012,0.715
37359,2012,0.583
37360,2012,0.582
37361,2012,0.66
37362,2012,0.66
37363,2012,0.715
37364,2012,0.5
37365,2012,0.4
37366,2012,0.66
37367,2012,0.582
37368,2012,0.66
37369,2012,0.66
37370,2012,0.5304
37371,2012,0.56
37372,2012,0.66
37373,2012,0.7
37374,2012,0.728
37375,2012,0.468
37376,2012,0.572
37377,2012,0.624
37378,2012,0.66
37379,2012,0.77
37380,2012,0.77
37381,2012,0.66
37382,2012,0.77
38001,2012,0.55
38002,2012,0.6
38003,2012,0.52
38004,2012,0.4
38005,2012,0.5
38006,2012,0.59
38007,2012,0.5
38008,2012,0.55
38009,2012,0.4
38010,2012,0.52
38011,2012,0.54
38012,2012,0.468
38013,2012,0.5
38014,2012,0.5
38015,2012,0.468
38016,2012,0.4
38017,2012,0.4
38018,2012,0.4
38019,2012,0.4
38020,2012,0.66
38021,2012,0.6
38022,2012,0.55
38023,2012,0.56
38024,2012,0.64
38025,2012,0.5
38026,2012,0.819
38027,2012,0.5
38028,2012,0.71
38029,2012,0.5
38030,2012,0.65
38031,2012,0.448
38032,2012,0.5
38033,2012,0.68
38034,2012,0.45
38035,2012,0.418
38036,2012,0.57
38037,2012,0.6968
38038,2012,0.6875
38039,2012,0.35
38040,2012,0.413
38041,2012,0.4
38042,2012,0.468
38043,2012,0.66
38044,2012,0.5
38045,2012,0.6
38046,2012,0.82
38047,2012,0.67
38048,2012,0.5
38049,2012,0.5
38050,2012,0.6
38051,2012,0.4
38052,2012,0.5
38053,2012,0.62
38901,2012,0.45
39001,2012,0.5
39002,2012,0.55
39003,2012,1
39004,2012,0.77
39005,2012,0.627
39006,2012,0.4
39007,2012,0.66
39008,2012,0.8195
39009,2012,0.5
39010,2012,0.728
39011,2012,0.4992
39012,2012,0.6006
39013,2012,0.4
39014,2012,0.416
39015,2012,0.55
39016,2012,0.643
39017,2012,0.4
39018,2012,0.75
39019,2012,0.551
39020,2012,0.3759
39021,2012,0.52
39022,2012,0.66
39023,2012,0.5824
39024,2012,0.825
39025,2012,0.709
39026,2012,0.77
39027,2012,0.632
39028,2012,0.61
39029,2012,0.61
39030,2012,0.55
39031,2012,0.4
39032,2012,0.53
39033,2012,0.593
39034,2012,0.88
39035,2012,0.8932
39036,2012,0.605
39037,2012,0.689
39038,2012,0.56
39039,2012,0.5
39040,2012,0.572
39041,2012,0.66
39042,2012,0.605
39043,2012,0.61
39044,2012,0.8437
39045,2012,0.416
39046,2012,0.52
39047,2012,0.9031
39048,2012,0.5
39049,2012,0.55
39050,2012,0.5
39051,2012,0.5
39052,2012,0.693
39053,2012,0.55
39054,2012,0.55
39055,2012,0.59
39056,2012,0.616
39057,2012,0
39058,2012,0.624
39059,2012,0.61
39060,2012,0.728
39061,2012,0.5665
39062,2012,0.781
39063,2012,0.416
39064,2012,0.83
39065,2012,0.4
39066,2012,0.528
39067,2012,0.62
39068,2012,0.5
39069,2012,0.5
39070,2012,0.4
39071,2012,0.5
39072,2012,0.416
39073,2012,0.6136
39074,2012,0.48
39075,2012,0.527
39076,2012,0.4
39077,2012,0.5
39078,2012,0.5
39079,2012,0.7975
39080,2012,0.6457
39081,2012,0.4
39082,2012,0.72
39083,2012,0.5408
39084,2012,0.56
39085,2012,0.45
39086,2012,0.4
39087,2012,0.869
39088,2012,0.5
39089,2012,0.78
39090,2012,0.4
39091,2012,0.3
39092,2012,0.5
39093,2012,0.5
39094,2012,0.5
39095,2012,0.7282
39096,2012,0.5
39097,2012,0.6
39098,2012,0.55
39099,2012,0.54
39100,2012,0.4
39101,2012,0.6
39102,2012,0.55
40001,2012,0.57
40002,2012,0.561
40003,2012,0.715
40004,2012,0.66
40005,2012,0.5
40006,2012,0.4
40007,2012,0.77
40008,2012,0.66
40009,2012,0.54
40010,2012,0.5
40012,2012,0.55
40013,2012,0.5
40014,2012,0.6
40015,2012,0.66
40016,2012,0.616
40017,2012,0.627
40018,2012,0.52
40019,2012,0.624
40020,2012,0.55
40021,2012,0.5
40022,2012,0.66
40024,2012,0.6678
40025,2012,0.4
40026,2012,0.605
40028,2012,0.66
40029,2012,0.638
40030,2012,0.51
40031,2012,0.4
40032,2012,0.55
40033,2012,0.605
40034,2012,0.676
40035,2012,0.5
40036,2012,0.55
40037,2012,0.66
40039,2012,0.5
40040,2012,0.539
40041,2012,0.51
40043,2012,0.748
40044,2012,0.638
40045,2012,0.4
40046,2012,0.55
40047,2012,0.627
40048,2012,0.66
40049,2012,0.416
40051,2012,0.5
40052,2012,0.638
40053,2012,0.715
40054,2012,0.676
40055,2012,0.5
40056,2012,0.638
40057,2012,0.6148
40058,2012,0.5
40059,2012,1.1
40060,2012,0.624
40061,2012,0.5
40062,2012,0.5
40063,2012,0.792
40065,2012,0.55
40068,2012,0.624
40069,2012,0.66
40070,2012,0.689
40071,2012,0.55
40072,2012,0.616
40073,2012,0.58
40074,2012,0.66
40075,2012,0.594
40076,2012,0.561
40077,2012,0.5
40078,2012,0.5
40079,2012,0.671
40080,2012,0.605
40081,2012,0.55
40082,2012,0.5
40083,2012,0.5
40084,2012,0.605
40086,2012,0.825
40087,2012,0.715
40088,2012,0.5
40089,2012,0.5
40091,2012,0.59
40092,2012,0.66
40093,2012,0.5
40094,2012,0.676
40095,2012,0.572
40097,2012,0.624
40099,2012,0.52
40100,2012,0.55
40101,2012,0.54
40103,2012,0.638
40104,2012,0.6
40105,2012,0.88
40106,2012,0.66
40107,2012,0.825
40108,2012,0.5
40109,2012,0.4
40110,2012,0.5
40111,2012,0.616
40112,2012,0.5
40113,2012,0.78
40115,2012,0.676
40118,2012,0.715
40119,2012,0.99
40120,2012,0.605
40121,2012,0.65
40122,2012,0.5512
40123,2012,0.55
40124,2012,0.5
40125,2012,0.66
40126,2012,0.616
40127,2012,0.5
40128,2012,0.73
40129,2012,0.77
40130,2012,0.52
40131,2012,0.66
40132,2012,0.5
40134,2012,0.53
40135,2012,0.55
40136,2012,0.627
40138,2012,0.5
40139,2012,0.416
40140,2012,0.616
40141,2012,0.676
40142,2012,0.77
40143,2012,0.5
40144,2012,0.66
40145,2012,0.583
40146,2012,0.6
40148,2012,0.624
40149,2012,0.416
40150,2012,0.55
40151,2012,0.66
40152,2012,0.416
40154,2012,0.638
40155,2012,0.55
40156,2012,0.45
40157,2012,0.5304
40158,2012,0.55
40159,2012,0.858
40160,2012,0.55
40161,2012,0.58
40162,2012,0.676
40163,2012,0.625
40164,2012,0.572
40165,2012,0.42
40166,2012,0.5
40168,2012,0.5
40170,2012,0.5
40171,2012,0.5
40172,2012,0.4
40173,2012,0.5
40174,2012,0.55
40176,2012,0.66
40177,2012,0.66
40178,2012,0.77
40179,2012,0.65
40180,2012,0.66
40181,2012,0.825
40182,2012,0.562
40183,2012,0.638
40184,2012,0.6
40185,2012,0.77
40186,2012,0.627
40188,2012,0.4
40189,2012,0.6
40190,2012,0.55
40191,2012,0.52
40192,2012,0.715
40193,2012,0.5928
40194,2012,0.494
40195,2012,0.551
40196,2012,0.638
40198,2012,0.55
40199,2012,0.636
40200,2012,0.5512
40201,2012,0.5
40202,2012,0.616
40203,2012,0.55
